id,title,release_year,budget,revenue,original_language,runtime,popularity,goodness_enc,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
6415,Three Kings,1999,75000000,108000000,en,114.0,34.973086,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6435,Practical Magic,1998,75000000,46683377,en,104.0,15.142701,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6439,Racing Stripes,2005,30000000,93772522,en,102.0,8.058109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6440,The Shipping News,2001,0,0,en,111.0,11.1399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6466,Freddy vs. Jason,2003,30000000,114908830,en,97.0,26.69592,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6477,Alvin and the Chipmunks,2007,60000000,361366633,en,92.0,47.336034000000005,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6478,Beyond the Sea,2004,23000000,0,en,118.0,6.1382129999999995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6479,I Am Legend,2007,150000000,585349010,en,101.0,70.867401,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6488,Arachnophobia,1990,31000000,53208180,en,103.0,15.895660999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6519,The Dukes of Hazzard,2005,50000000,110803676,en,104.0,15.982120000000002,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520,First Knight,1995,55000000,127600435,en,134.0,19.143321,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6521,The Contender,2000,9000000,0,en,126.0,7.029126,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6537,The Orphanage,2007,0,44000000,es,105.0,29.071955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6538,Charlie Wilson's War,2007,75000000,119000410,en,102.0,18.70031,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6552,Idle Hands,1999,25000000,4152230,en,92.0,8.583217,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6557,27 Dresses,2008,30000000,160259319,en,111.0,30.695228000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6575,Walk Hard: The Dewey Cox Story,2007,35000000,18317151,en,96.0,10.73522,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6615,Lars and the Real Girl,2007,12000000,11293663,en,106.0,15.817096,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6623,The Peacemaker,1997,50000000,0,en,124.0,15.931084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6639,Love in the Time of Cholera,2007,45000000,4607608,en,139.0,5.361699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6687,Transsiberian,2008,15000000,5926410,en,111.0,11.428903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6795,Zathura: A Space Adventure,2005,65000000,64321501,en,101.0,15.194239000000001,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6877,Failure to Launch,2006,50000000,88715192,en,97.0,18.806031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,One Missed Call,2008,20000000,0,en,87.0,12.458131,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6947,The Village,2004,60000000,256697520,en,108.0,27.491891,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6950,Outbreak,1995,50000000,189859560,en,127.0,30.397496000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6957,The 40 Year Old Virgin,2005,26000000,109449237,en,116.0,38.473732,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6961,The Wedding Date,2005,15000000,47175038,en,88.0,10.194097,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
6963,The Weather Man,2005,20000000,12482775,en,101.0,14.031376999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6964,Something's Gotta Give,2003,80000000,266728738,en,128.0,16.939441,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6968,The Baader Meinhof Complex,2008,27000000,0,de,150.0,7.727035000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6972,Australia,2008,130000000,49554002,en,165.0,28.840996999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6973,In the Valley of Elah,2007,23000000,29541790,en,124.0,15.676123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6977,No Country for Old Men,2007,25000000,171600000,en,122.0,53.645267000000004,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
6978,Big Trouble in Little China,1986,25000000,11000000,en,99.0,29.796394,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7006,White Noise 2: The Light,2007,0,0,en,99.0,6.814247,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7191,Cloverfield,2008,25000000,170764026,en,85.0,46.942396,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7214,Coach Carter,2005,30000000,76669806,en,136.0,23.234651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7220,The Punisher,2004,33000000,54700105,en,124.0,35.099610999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7278,Meet the Spartans,2008,30000000,84646831,en,84.0,10.608998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7288,Duplex,2003,40000000,19322135,en,89.0,15.590001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7299,Equilibrium,2002,20000000,5359645,en,107.0,44.566609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,Lonesome Jim,2005,0,0,en,91.0,3.433625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7303,Maid in Manhattan,2002,55000000,154906693,en,105.0,19.738215,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7304,Running Scared,2006,17000000,9500000,en,122.0,19.311572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7305,Alive,1993,32000000,36733909,en,120.0,14.48851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7326,Juno,2007,7500000,231411584,en,96.0,19.782725,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7341,The Rage: Carrie 2,1999,21000000,17762705,en,104.0,4.781537999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7345,There Will Be Blood,2007,25000000,77208711,en,158.0,37.817904999999996,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,Elite Squad,2007,4000000,0,pt,115.0,23.604936,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7350,The Bucket List,2007,45000000,175372502,en,97.0,31.305335999999997,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7364,Sahara,2005,130000000,119269486,en,124.0,21.605567999999998,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7443,Chicken Run,2000,45000000,224834564,en,84.0,31.789029,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7445,Brothers,2009,26000000,43318349,en,104.0,22.07638,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7446,Tropic Thunder,2008,92000000,188072649,en,107.0,43.192048,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,Titan A.E.,2000,75000000,36754634,en,94.0,14.443810000000001,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7451,xXx,2002,70000000,277448382,en,124.0,46.217769,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7453,The Hitchhiker's Guide to the Galaxy,2005,50000000,104478416,en,109.0,51.742065000000004,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7459,Speed Racer,2008,120000000,93945766,en,135.0,17.060695000000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7461,Vantage Point,2008,40000000,151161491,en,90.0,24.862767,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7484,Open Season,2006,85000000,197309027,en,83.0,26.61951,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7485,Shooter,2007,61000000,95696996,en,124.0,37.378081,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7501,Knockaround Guys,2001,15000000,12000000,en,92.0,8.113634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7504,Earth,1998,0,528972,hi,101.0,1.246883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7509,Water,2005,0,10422387,en,115.0,2.787375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7510,Running with Scissors,2006,12000000,6754898,en,116.0,4.770194999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7512,Idiocracy,2006,30000000,495303,en,84.0,27.940093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7515,London,2005,0,0,en,92.0,5.350423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7516,Smokin' Aces,2006,17000000,57103895,en,109.0,23.491962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,Over the Hedge,2006,80000000,343397247,en,83.0,36.32705,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7547,Come Early Morning,2006,6000000,0,en,97.0,3.427061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7548,The Libertine,2004,0,0,en,114.0,7.588597,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7552,Fun with Dick and Jane,2005,100000000,202026112,en,90.0,25.159167999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,Waiting...,2005,3000000,18637690,en,94.0,10.230583,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7735,The Wave,2008,7500000,19000000,de,107.0,25.281197,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7737,Resident Evil: Extinction,2007,45000000,148412065,en,94.0,12.065380000000001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7859,Half Nelson,2006,700000,4911725,en,107.0,12.378031,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7863,Shine,1996,0,0,en,105.0,10.396305,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7870,Down in the Valley,2005,8000000,852872,en,112.0,7.433574,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7873,Harsh Times,2005,2000000,5967038,en,120.0,12.999023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7874,Black Snake Moan,2006,15000000,10903846,en,116.0,11.429607,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7913,Rang De Basanti,2006,2200000,11502151,hi,157.0,5.206967,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7942,"Run, Fatboy, Run",2007,10000000,33000000,en,100.0,14.905357,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7944,Shine a Light,2008,0,0,en,122.0,2.162522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7973,Caramel,2007,0,0,ar,96.0,4.554574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7978,The Wolfman,2010,150000000,0,en,102.0,21.214571,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7979,The Kite Runner,2007,20000000,73276047,en,128.0,10.446722,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7980,The Lovely Bones,2009,65000000,93525586,en,136.0,29.257137,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8007,Behind Enemy Lines,2001,40000000,91753202,en,106.0,24.012985999999998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
8009,Highlander,1986,16000000,5900000,en,116.0,29.253833,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8011,Highlander: The Final Dimension,1994,26000000,36800000,en,99.0,7.9644509999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8012,Get Shorty,1995,30250000,115101622,en,105.0,15.585138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,Gigli,2003,54000000,7266209,en,121.0,9.053456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8051,Punch-Drunk Love,2002,25000000,17000000,en,95.0,15.960916000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8053,The Three Burials of Melquiades Estrada,2005,15000000,12036149,en,121.0,12.163832000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8054,The Imaginarium of Doctor Parnassus,2009,30000000,64352607,en,123.0,37.181019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8055,The Reader,2008,32000000,113019290,en,124.0,33.923786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8060,Married Life,2007,12000000,0,en,90.0,3.004432,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8065,21,2008,35000000,69823199,en,123.0,45.149947999999995,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8068,Desperado,1995,7000000,25405445,en,104.0,25.511217000000002,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8069,Barbarella,1968,9000000,2500000,en,98.0,14.171759,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8077,Alien³,1992,50000000,159773545,en,114.0,45.856409,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8078,Alien: Resurrection,1997,70000000,162000000,en,109.0,37.44963,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8080,Suspect Zero,2004,27000000,13000000,en,99.0,8.715822,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8090,Untraceable,2008,35000000,32483410,en,101.0,12.677505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8095,Cleopatra,1963,31115000,71000000,en,248.0,13.244365,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
8141,You Kill Me,2007,4000000,2426851,en,90.0,6.091951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8193,Napoleon Dynamite,2004,400000,46118097,en,95.0,23.603514,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
8195,Ronin,1998,55000000,41610884,en,122.0,32.657488,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8197,Midnight in the Garden of Good and Evil,1997,35000000,25105255,en,155.0,5.525544,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8198,The Quiet American,2002,30000000,27674124,en,101.0,5.133744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8202,Æon Flux,2005,62000000,52304001,en,93.0,29.954302000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8204,The Spiderwick Chronicles,2008,90000000,162839667,en,95.0,21.436682,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8224,8MM,1999,40000000,96618699,en,123.0,25.580272,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8247,Jumper,2008,85000000,222231186,en,88.0,21.218000000000004,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8265,Welcome to the Sticks,2008,11000000,53191886,fr,106.0,18.923181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8271,Disturbia,2007,20000000,117760134,en,105.0,31.690456,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8272,The Savages,2007,0,0,en,114.0,5.663889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8273,American Wedding,2003,55000000,231449203,en,103.0,36.194802,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8285,The Spirit,2008,60000000,39031337,en,103.0,14.84856,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8291,Poetic Justice,1993,14000000,27515786,en,109.0,3.650857,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8292,Four Brothers,2005,45000000,92374674,en,109.0,24.694551,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8293,Howards End,1992,0,25966555,en,140.0,5.897391000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,In Bruges,2008,15000000,34533783,en,107.0,25.329493,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8326,Holes,2003,20000000,0,en,117.0,22.001407999999998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8328,Step Up 2: The Streets,2008,23000000,150816700,en,98.0,28.973074,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8329,[REC],2007,1500000,30448000,es,78.0,31.691616999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8337,They Live,1988,4000000,13008928,en,94.0,29.852608,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8338,Blindness,2008,25000000,19844979,en,121.0,17.603823000000002,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8346,My Big Fat Greek Wedding,2002,5000000,368744044,en,95.0,18.115566,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8355,Ice Age: Dawn of the Dinosaurs,2009,90000000,886686817,en,94.0,69.457898,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8357,What the #$*! Do We (K)now!?,2004,0,10000000,en,109.0,7.288352000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8358,Cast Away,2000,90000000,429632142,en,143.0,57.739713,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8359,Kit Kittredge: An American Girl,2008,0,0,en,101.0,6.2714099999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8363,Superbad,2007,20000000,121463226,en,113.0,33.436091999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8367,Robin Hood: Prince of Thieves,1991,48000000,390493908,en,143.0,28.803728999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,Transformers: Revenge of the Fallen,2009,150000000,836297228,en,150.0,21.939663,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8374,The Boondock Saints,1999,6000000,30471,en,108.0,34.917446999999996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8386,How High,2001,12000000,31155435,en,93.0,11.510280999999999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8390,"Definitely, Maybe",2008,0,55447968,en,112.0,29.173265999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8408,Day of the Dead,1985,3500000,34000000,en,96.0,18.025206,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
8409,A Man Apart,2003,36000000,44350926,en,109.0,19.854932,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8413,Event Horizon,1997,60000000,26673242,en,96.0,29.787135,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
8416,The Conformist,1970,750000,0,it,107.0,8.429295,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8427,I Spy,2002,70000000,33561137,en,97.0,13.267631,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8435,A Cock and Bull Story,2005,0,0,en,94.0,3.5007410000000005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8452,The 6th Day,2000,82000000,96085477,en,123.0,18.447479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8456,Never Back Down,2008,20000000,41627431,en,115.0,26.21425,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8457,Drillbit Taylor,2008,40000000,0,en,102.0,15.055732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8461,Funny Games,2007,15000000,7938872,en,112.0,15.175289000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8467,Dumb and Dumber,1994,16000000,247275374,en,107.0,35.777066999999995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8469,Animal House,1978,2700000,141000000,en,109.0,17.332585,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8470,John Q,2002,36000000,102244770,en,116.0,27.465433,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8487,Wild Wild West,1999,170000000,222104681,en,106.0,40.748915000000004,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8488,Hitch,2005,70000000,368100420,en,118.0,34.576913,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8489,Ali,2001,107000000,87713825,en,157.0,18.866672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8536,Superman II,1980,54000000,190458706,en,127.0,30.515175,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8545,Little Voice,1998,0,0,en,97.0,4.647547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584,Shanghai Noon,2000,55000000,56932305,en,110.0,25.400935,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8587,The Lion King,1994,45000000,788241776,en,89.0,90.457886,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8592,Dick Tracy,1990,47000000,103738726,en,103.0,7.859226,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8617,Prom Night,2008,0,14796236,en,88.0,9.642041,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8618,The History Boys,2006,4000000,13401952,en,109.0,3.7716519999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8619,Master and Commander: The Far Side of the World,2003,150000000,212011111,en,138.0,36.973031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,The Exorcism of Emily Rose,2005,19000000,144216468,en,122.0,32.602868,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8645,The Happening,2008,60000000,163403799,en,91.0,20.501582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8649,Bringing Out the Dead,1999,32000000,0,en,121.0,15.560918,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8656,Deep Impact,1998,75000000,140464664,en,120.0,34.070054,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8665,K-19: The Widowmaker,2002,100000000,35168966,en,138.0,15.625948999999999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8669,Charlie Bartlett,2008,12000000,0,en,97.0,9.779444,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8675,Orgazmo,1997,1000000,0,en,94.0,5.06516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8676,Fool's Gold,2008,70000000,111231041,en,112.0,21.789614999999998,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8681,Taken,2008,25000000,226830568,en,93.0,80.879032,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8688,Snake Eyes,1998,73000000,103891409,en,98.0,20.790703,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8698,The League of Extraordinary Gentlemen,2003,78000000,179265204,en,110.0,47.436675,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8699,Anchorman: The Legend of Ron Burgundy,2004,26000000,90574188,en,94.0,29.342744,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8741,The Thin Red Line,1998,52000000,98126565,en,170.0,40.072583,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8744,Albino Alligator,1996,6000000,0,en,97.0,2.3886830000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8780,Baby Mama,2008,30000000,63833449,en,99.0,11.409124,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,Mad Max 2: The Road Warrior,1981,2000000,24600832,en,95.0,37.117362,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8814,Doom,2005,60000000,55987321,en,105.0,29.261347999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8818,Evita,1996,55000000,141047179,en,134.0,7.027139,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8831,Timecop,1994,27000000,101646581,en,99.0,13.308126999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8834,Conspiracy Theory,1997,75000000,136982834,en,135.0,22.179658,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8835,Legally Blonde,2001,18000000,141774679,en,96.0,25.43954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,The X Files: I Want to Believe,2008,30000000,68369434,en,104.0,25.454549,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8838,Mercury Rising,1998,60000000,0,en,111.0,18.877795000000003,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8839,Casper,1995,50000000,287928194,en,100.0,19.830132,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8840,DragonHeart,1996,57000000,115267375,en,103.0,31.791978999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8841,The Class,2008,0,28814580,fr,128.0,13.437038000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8842,Against the Ropes,2004,39000000,6614280,en,106.0,2.817364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8843,The Cell,2000,33000000,104155843,en,107.0,25.413954999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8847,Standard Operating Procedure,2008,0,0,en,117.0,0.888986,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8848,The Bank Job,2008,20000000,64822796,en,112.0,30.387753999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
